date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,11.297,1.1,2.12,0.51,19.95,0.27,2.51,0.84,0.09,0.09,0.09,1.34
1981-01-02,12.426,1.21,6.77,0.18,20.43,0.0,2.18,0.9,0.02,0.02,0.02,1.35
1981-01-03,29.68,2.89,18.1,3.09,15.72,0.0,3.97,0.88,0.24,0.24,0.24,1.36
1981-01-04,66.651,6.49,20.5,0.84,21.35,0.4,2.3,0.94,0.0,0.0,0.0,1.37
1981-01-05,59.257,5.77,1.03,-2.41,35.12,0.8,2.56,0.83,0.14,0.14,0.13,1.34
1981-01-06,43.441,4.23,13.62,-1.8,18.16,0.0,2.88,0.91,0.01,0.01,0.01,1.37
1981-01-07,33.479,3.26,4.57,-4.9,50.69,0.99,1.46,0.89,0.0,0.0,0.0,1.35
1981-01-08,23.929,2.33,0.22,-8.85,79.03,7.36,0.81,0.85,0.0,0.0,0.0,1.35
1981-01-09,17.664,1.72,0.02,-5.23,56.29,1.09,0.68,0.88,0.0,0.0,0.0,1.35
1981-01-10,14.583,1.42,6.96,-1.29,29.62,0.0,0.7,0.96,0.0,0.0,0.0,1.35
1981-01-11,13.453,1.31,1.4,-2.28,17.26,0.02,1.47,0.96,0.0,0.0,0.0,1.35
1981-01-12,12.94,1.26,1.12,-3.71,53.8,2.24,1.09,0.94,0.0,0.0,0.0,1.35
1981-01-13,12.529,1.22,4.14,-3.72,38.29,0.5,1.47,0.89,0.0,0.0,0.0,1.35
1981-01-14,12.118,1.18,5.52,-5.53,54.77,2.11,1.75,0.91,0.0,0.0,0.0,1.35
1981-01-15,14.583,1.42,29.41,-1.2,35.62,1.4,3.12,0.93,0.0,0.0,0.0,1.35
1981-01-16,16.842,1.64,3.13,-2.8,43.14,0.71,2.26,0.83,0.02,0.02,0.02,1.35
1981-01-17,16.534,1.61,6.32,1.77,27.19,0.15,3.28,0.86,0.13,0.13,0.13,1.35
1981-01-18,18.999,1.85,5.37,0.05,22.08,0.0,2.26,0.91,0.0,0.0,0.0,1.35
1981-01-19,25.264,2.46,11.37,1.48,16.91,0.0,2.68,0.9,0.02,0.02,0.02,1.35
1981-01-20,30.809,3.0,21.55,-1.36,30.48,0.15,1.23,0.97,0.0,0.0,0.0,1.35
1981-01-21,26.393,2.57,0.01,-4.3,68.16,2.04,0.64,0.83,0.0,0.0,0.0,1.35
1981-01-22,20.129,1.96,0.0,-6.85,84.22,6.03,1.21,0.8,0.0,0.0,0.0,1.35
1981-01-23,16.021,1.56,0.0,-7.4,86.07,5.89,1.62,0.78,0.0,0.0,0.0,1.35
1981-01-24,13.453,1.31,0.0,-6.47,89.86,5.88,0.8,0.75,0.0,0.0,0.0,1.35
1981-01-25,12.118,1.18,0.72,-4.5,52.59,0.44,1.07,0.9,0.05,0.05,0.05,1.34
1981-01-26,11.708,1.14,0.1,-0.16,63.96,1.3,0.92,0.89,0.0,0.0,0.0,1.34
1981-01-27,11.502,1.12,0.03,-3.77,83.06,4.41,1.13,0.77,0.0,0.0,0.0,1.34
1981-01-28,11.194,1.09,0.0,-4.59,96.44,7.12,1.68,0.69,0.0,0.0,0.0,1.34
1981-01-29,10.783,1.05,0.0,-4.81,95.31,6.55,1.23,0.72,0.0,0.0,0.0,1.34
1981-01-30,10.475,1.02,0.0,-4.29,96.6,5.91,0.87,0.67,0.0,0.0,0.0,1.34
1981-01-31,10.27,1.0,0.0,-2.76,99.82,6.45,0.95,0.62,0.0,0.0,0.0,1.34
1981-02-01,10.064,0.98,0.0,-1.16,98.69,6.39,0.61,0.63,0.0,0.0,0.0,1.34
1981-02-02,10.064,0.98,0.0,-0.34,103.72,7.39,0.77,0.66,0.0,0.0,0.0,1.33
1981-02-03,11.194,1.09,9.35,1.73,57.04,0.63,2.63,0.71,0.9,0.9,0.9,1.44
