date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,1.338,1.39,5.47,0.96,21.86,0.1,3.77,0.75,0.71,0.71,0.71,1.45
1981-01-02,1.569,1.63,20.72,-0.57,20.68,0.02,3.52,0.86,0.18,0.18,0.18,1.46
1981-01-03,3.129,3.25,9.76,3.84,21.97,0.1,5.59,0.73,1.34,1.34,1.34,1.44
1981-01-04,8.019,8.33,31.1,0.21,18.01,0.12,1.88,0.9,0.0,0.0,0.0,1.46
1981-01-05,7.009,7.28,11.46,-2.7,42.78,1.11,2.81,0.8,0.05,0.05,0.05,1.46
1981-01-06,4.351,4.52,18.39,-2.26,26.51,0.16,3.18,0.83,0.11,0.11,0.11,1.46
1981-01-07,3.196,3.32,9.79,-5.73,43.05,1.45,1.43,0.79,0.0,0.0,0.0,1.46
1981-01-08,2.33,2.42,1.8,-9.29,62.33,5.04,0.92,0.75,0.0,0.0,0.0,1.46
1981-01-09,1.752,1.82,1.04,-6.89,38.56,0.09,0.64,0.82,0.0,0.0,0.0,1.46
1981-01-10,1.463,1.52,0.86,-2.61,29.93,0.02,0.34,0.86,0.0,0.0,0.0,1.46
1981-01-11,1.396,1.45,0.0,-2.68,22.88,1.03,1.04,0.86,0.0,0.0,0.0,1.46
1981-01-12,1.348,1.4,0.74,-3.46,50.43,4.56,1.08,0.84,0.0,0.0,0.0,1.46
1981-01-13,1.29,1.34,8.58,-3.36,23.26,0.03,0.89,0.87,0.0,0.0,0.0,1.46
1981-01-14,1.242,1.29,0.21,-4.69,45.27,5.18,1.71,0.74,0.0,0.0,0.0,1.46
1981-01-15,1.194,1.24,19.42,-1.07,39.57,1.12,2.85,0.85,0.0,0.0,0.0,1.46
1981-01-16,1.155,1.2,4.65,-3.77,33.73,0.13,2.54,0.75,0.26,0.26,0.26,1.45
1981-01-17,1.175,1.22,3.97,1.16,35.82,0.77,2.69,0.79,0.11,0.11,0.11,1.45
1981-01-18,1.261,1.31,12.56,-0.14,24.41,0.03,2.59,0.83,0.13,0.13,0.13,1.46
1981-01-19,1.829,1.9,11.58,0.45,18.62,0.03,2.7,0.84,0.05,0.05,0.05,1.46
1981-01-20,2.079,2.16,11.92,-1.83,28.26,0.12,1.02,0.87,0.0,0.0,0.0,1.46
1981-01-21,1.685,1.75,0.11,-5.42,72.11,4.63,0.72,0.8,0.0,0.0,0.0,1.46
1981-01-22,1.367,1.42,0.0,-8.57,62.33,4.5,0.74,0.86,0.0,0.0,0.0,1.46
1981-01-23,1.175,1.22,0.0,-9.22,63.8,4.56,0.72,0.85,0.0,0.0,0.0,1.46
1981-01-24,1.078,1.12,0.0,-7.91,43.89,2.79,0.65,0.84,0.0,0.0,0.0,1.46
1981-01-25,1.03,1.07,1.26,-5.05,43.57,1.48,1.04,0.86,0.0,0.0,0.0,1.46
1981-01-26,1.001,1.04,9.04,-1.86,62.68,2.88,0.85,0.93,0.0,0.0,0.0,1.46
1981-01-27,0.972,1.01,0.0,-6.06,62.38,4.52,0.73,0.91,0.0,0.0,0.0,1.46
1981-01-28,0.924,0.96,0.0,-6.91,61.05,3.94,0.85,0.89,0.0,0.0,0.0,1.46
1981-01-29,0.886,0.92,0.0,-8.25,42.21,2.9,0.65,0.9,0.0,0.0,0.0,1.46
1981-01-30,0.847,0.88,0.0,-8.79,60.99,3.58,0.43,0.91,0.0,0.0,0.0,1.46
1981-01-31,0.809,0.84,0.0,-6.35,67.95,4.84,0.55,0.83,0.0,0.0,0.0,1.46
