time,2001,4001,6007,7001,7002,8004,8005,8006,9002,10003,11001,11003,12001,12002,13007,13008,15006,15007,15012,15016,15025,16001,16004,18003,21006,21009,21022,23004,25001,27001,27003,27007,27021,27034,27041,27071,27080,28015,28018,28024,28067,28080,28085,33022,33034,33039,36006,38001,39002,39008,39010,39016,39021,39034,40003,42004,43007,43008,43009,44001
2006-10-01,3.9084418,6.0038004,5.185337,8.830695,5.7898436,3.588551,1.7850531,1.8618094,0.9279878,0.56783366,0.74051297,1.1360292,3.7246106,2.6505685,1.0971401,1.6143708,4.9668245,6.935817,5.9025526,10.910303,4.087887,4.698964,4.2192783,6.5172334,1.8519611,1.0427376,0.4146645,0.74464285,0.90832204,0.55866814,1.0278473,1.1644315,0.70363986,2.2279975,0.54681396,0.60556674,1.2516319,0.2854569,1.176372,1.0444099,1.0023124,2.6214314,1.024846,0.35831845,0.22379768,0.5473391,0.23563802,0.24138725,0.7539896,0.7098279,0.3610189,0.5181296,0.6839864,1.0157075,0.18889773,0.57208705,0.32750607,0.32134008,0.34828067,0.611246
2006-10-02,7.833301,9.178167,7.581929,10.786291,10.124739,8.242809,2.7511969,4.0454564,3.2863793,1.0460935,1.5279907,2.5697536,4.8911977,4.1860523,1.6395147,2.022164,4.639984,6.1233687,5.433064,9.889116,4.138995,4.1499295,3.736237,5.2695036,1.7956173,0.996986,0.40826142,1.2443378,1.7017577,0.5527886,1.241177,1.357546,0.8311805,2.9572697,0.54580677,0.66397786,1.3923885,0.27833498,1.331901,0.991649,1.2250209,2.069842,1.2546375,0.38853228,0.2182014,0.5155723,0.2369746,0.24195921,0.7328714,0.6924056,0.38701105,0.5273919,0.5646548,0.9609332,0.38506675,0.58472204,0.32144547,0.32782304,0.3030684,0.60424376
2006-10-03,3.261567,7.1558566,6.232873,5.171341,5.2909794,5.9586453,2.1833782,3.8241205,3.9200783,1.3614389,1.8910086,2.5585225,3.5562086,3.4541936,1.6000535,1.9850898,4.2187657,5.4292717,4.734003,8.85771,3.0936604,3.6076016,3.2200584,4.3071203,2.197908,1.1808841,0.43990576,1.7163992,2.510189,0.5215361,1.0427969,1.2792234,0.6203573,2.4948587,0.5711992,0.73485494,1.2286577,0.2406174,1.2176888,0.55369365,0.97533077,1.4965471,0.98748004,0.32953286,0.18871915,0.37799954,0.21677804,0.20351148,0.58243525,0.5630077,0.34721386,0.49786496,0.428949,0.7745987,0.6599877,0.58713603,0.3056686,0.30717432,0.2317239,0.5741166
2006-10-04,2.0429258,5.93955,5.240695,3.1212206,3.1301403,3.2406821,1.728511,2.779873,2.1350782,0.9372878,1.2734511,1.6467049,2.259386,2.1975343,1.0894592,1.4670861,3.6720877,4.8832464,4.0750623,8.011364,2.22688,3.20595,2.845765,3.599586,1.916622,1.1509879,0.4373567,1.5251153,1.7279897,0.48831904,0.87641305,1.0533698,0.5252725,1.7865176,0.5290065,0.67381346,1.01054,0.22073686,1.1688944,0.35215795,0.8306213,1.3908285,0.84468234,0.27729,0.1772443,0.29290378,0.19379592,0.17631984,0.46385503,0.46682334,0.31659842,0.46540272,0.34356427,0.61762106,0.35019732,0.5605997,0.26800668,0.2891848,0.18810391,0.5540823
2006-10-05,1.7476705,6.0234447,5.201315,4.3262105,3.2196927,2.7420564,2.0618534,2.4873002,1.4834013,0.73850274,0.9971653,1.3498825,2.168464,1.9426392,1.025795,1.5000107,3.5228405,5.035666,4.358011,8.2895565,2.4907873,3.6164577,3.1069982,3.7685251,1.9914895,1.1233604,0.43941987,2.0098863,1.8294592,0.66782224,1.1143899,1.5646372,0.5949198,3.7752995,0.59279597,0.7729881,1.5157354,0.2192074,1.3477337,0.31408608,0.95472145,1.7278204,0.9908809,0.2640525,0.18740058,0.26626408,0.1942544,0.17440248,0.40135133,0.42683184,0.31485868,0.45496666,0.31773233,0.5494343,0.3168317,0.5442256,0.25853837,0.2766055,0.20642984,0.6357652
2006-10-06,2.6635413,7.611976,6.399447,6.0501604,4.673812,3.012063,3.2238054,3.4531095,1.4214319,0.7021717,0.9197662,1.2940328,2.414318,2.0798771,1.0633547,1.6298876,4.257647,5.7309785,5.602354,9.037103,2.7871003,4.2588253,3.7380714,4.903672,2.4580538,1.344589,0.50632393,3.022253,2.5452924,0.8802312,1.840897,2.252465,0.7748835,4.461153,0.7470472,0.93547034,2.4139113,0.23909116,1.8932166,0.3345436,1.4000685,1.8630285,1.465425,0.29854274,0.23565507,0.29224038,0.23749661,0.20437074,0.41198874,0.44985604,0.34278882,0.4905659,0.31954324,0.52496016,0.7088522,0.545892,0.31107473,0.30536819,0.2881862,0.64160097
2006-10-07,3.588964,7.7555747,6.5703044,4.39295,3.717123,2.509352,2.6294305,2.9452853,1.3774191,0.6918442,0.8497395,1.1463315,2.0116005,1.7768211,0.95741904,1.4617512,4.090968,5.6513047,5.1866865,9.038542,2.3709097,3.9431772,3.5299048,5.340231,2.1206288,1.3467273,0.5189489,2.203404,1.8236179,0.69108033,1.5882638,1.4617051,0.705194,2.4534087,0.65563774,0.7960241,1.8773416,0.24676359,1.7345502,0.3112414,1.3937845,1.4661392,1.4313459,0.3196131,0.25028813,0.30011773,0.25267303,0.21294188,0.4066311,0.43219113,0.35234988,0.5378008,0.30389738,0.48485196,1.1120795,0.5684335,0.33255482,0.33352494,0.29138422,0.597373
2006-10-08,2.2868667,7.070556,6.518781,3.3710995,2.6724453,2.2046807,2.4328966,2.5028048,1.1590221,0.61969626,0.77964175,1.0596439,1.9206346,1.674168,1.0029261,1.5666195,3.9746068,5.723968,5.0328107,9.245306,2.5839872,4.1133137,3.6519341,5.9488363,1.974138,1.1843057,0.50329256,1.8200008,1.4598434,0.5954652,1.1932154,1.1799847,0.6064509,1.944568,0.5770047,0.70931375,1.377016,0.2197597,1.395792,0.24608743,1.1340148,1.2790215,1.1691217,0.26839268,0.21182656,0.24999166,0.20628536,0.17651093,0.34313393,0.36793756,0.31571102,0.48941195,0.26786804,0.43227994,0.5936022,0.53786445,0.2911446,0.2992605,0.24690998,0.5909591
2006-10-09,1.6090993,6.081878,5.706705,2.3630698,1.8693343,1.844938,1.9651402,2.028562,0.96704525,0.5849221,0.73050904,0.9607022,1.6939094,1.513474,0.94288635,1.4656472,3.6278844,5.2146025,4.397187,8.560803,2.2783363,3.8989124,3.5214415,5.415489,2.0605083,1.2859639,0.48764408,1.7666068,1.4031422,0.57289934,1.097661,1.0803329,0.6251477,1.6177708,0.54833865,0.683807,1.2791401,0.21548688,1.4208357,0.2712767,1.1290562,1.3591118,1.1773859,0.28516674,0.19971061,0.27324784,0.23227799,0.25237727,0.32568097,0.35173464,0.393098,0.46185267,0.28278077,0.42708552,0.3965577,0.5079924,0.28933322,0.28456664,0.24318826,0.5969465
