time,2001,4001,6007,7001,7002,8004,8005,8006,9002,10003,11001,11003,12001,12002,13007,13008,15006,15007,15012,15016,15025,16001,16004,18003,21006,21009,21022,23004,25001,27001,27003,27007,27021,27034,27041,27071,27080,28015,28018,28024,28067,28080,28085,33022,33034,33039,36006,38001,39002,39008,39010,39016,39021,39034,40003,42004,43007,43008,43009,44001
2006-10-01,57.453995,46.8400425568837,70.26165499999999,29.4978,52.415906,61.268882999999995,606.0475145239025,153.62293165328896,143.25436293996552,214.160755758654,251.35832276195117,305.79231261256166,57.50675868507638,112.88771560894449,145.09577708245072,198.42762584715658,167.00315985740468,156.7693497070842,185.6699477850747,55.55045410004059,136.78915552909754,155.40236352453528,139.93957797593842,602.9119564549645,215.90445879842036,262.41087303248906,311.1284656226718,70.80555252282296,419.42024854695813,308.33242443341993,247.28626399455038,193.88911937382807,216.72832459443444,63.833407260254106,349.57549134596644,242.65217322888444,114.35568618801354,395.7270998630611,252.88595730409895,230.61382740352923,408.3881712105273,38.4893904126078,450.2881116372579,260.4336602138606,348.788844176352,266.97034352608495,238.1580029751962,365.38959180685873,305.9096206994819,336.34881040336785,392.00674553938813,434.2882861597141,326.9379547748887,303.7710319660963,295.56975495536625,388.44655933903306,324.3277893231243,471.20798748220744,227.89457680160893,453.6827018586353
2006-10-02,57.21817950116277,46.75534410547312,69.88234673043458,29.145095528245843,52.19369533060851,61.295882999999996,607.7949151528493,155.4845147637636,149.75404759841717,226.96048886409062,260.85857631277776,313.9401191476753,58.1616015981582,114.52195401876818,148.4786622165127,200.68024675145315,167.36959024122822,156.4556074517464,185.99058329193758,55.21456370165994,137.3157108369503,155.12705065197767,139.6501550202648,602.8401560082916,217.65402478375825,264.4744175475651,312.4625202832492,72.92298404821656,425.6984935322927,308.41722346163004,247.4868314663049,194.94559106659787,216.0089831663195,64.58364320240055,351.4415187414095,245.3355301483452,114.96619285074414,395.0937006337337,253.01344056123742,229.55594187079592,407.7672407350275,37.694190939275856,449.66824086603566,262.0302230003559,347.8764409420805,266.44858972018596,238.91853028805025,366.53756445650646,304.8581694768806,335.32030932069244,392.9179263127496,433.9521060974068,326.19360939265067,302.6008661392668,309.51038834147107,390.43833074149643,326.06576993049094,471.01229173609715,227.69871850948755,455.45612319876886
2006-10-03,56.64932410969256,46.51853108332392,69.4565655043925,28.673259210265304,51.83455396688403,60.86706481344624,608.1407466511539,155.56859465716195,149.29714674284173,226.40419799057958,260.96252052617825,314.43231703005443,57.74706797016758,114.15396313626185,147.9902008967591,200.1525582470212,166.86792148048212,155.931053065884,185.52215574695077,54.71470610390892,136.79628684333179,154.66231143405295,139.15353455630222,602.4382674516352,217.81251232220092,265.04585490126465,314.11529543000154,73.77065524290913,427.404371617632,308.64964598663073,246.81895909420535,194.72548008422356,215.41454558468158,64.12281991218161,351.282923041516,245.26768180550914,114.4542218853427,394.7615769191234,254.39636936130253,228.74288941578914,407.4519725587381,37.53236249535186,449.3788650927435,261.56473185249166,347.418253533262,265.9470976091566,238.41294269328648,366.3331445241764,304.74878765974745,335.7305868720099,392.47823996758046,433.4305497172974,325.5729751430112,302.19909379025967,308.78217312838024,389.7332662487541,325.26690158552833,470.299510776138,226.90226752097982,454.6280791981396
2006-10-04,56.20184438133009,46.16197608403485,69.13556393878454,28.226869886966053,51.398948281586826,60.37728060100809,608.152314038952,155.19563511384803,148.69664107011974,225.73548170294197,260.3769367720357,313.87005012971946,57.233972424848,113.63474690758042,147.3532862471694,199.55129117971808,166.54289622976327,155.61445691096753,185.2735957795936,54.43784520168063,136.23427279306455,154.2734965249143,138.76611420421509,602.3971377549869,217.3651997712172,264.9397835972248,313.48397599954194,73.69655207925227,427.16264593085305,308.14088895871083,246.2091888368678,194.52951447954106,214.77225953696274,63.728447556966934,351.23772732261585,245.85611390997835,113.9449946935858,394.21562273062483,254.0774722810138,227.7996916725409,406.88927111954075,37.09275231463912,448.8614665229701,260.8986151473143,346.73370301414747,265.2398620234743,237.69663326809274,365.75004300236066,303.857936265677,334.9394950575884,391.8896751739041,432.89184902379833,324.93894979256464,301.1837265912138,308.2081140141377,389.2386045451689,325.3698473981089,469.64532988017476,226.51255853015218,456.784635924662
2006-10-05,56.2029319028735,46.98606870676584,70.13099050332055,28.38776736233279,51.749122118658555,60.407940506307526,617.5868536315639,157.0607414724139,148.54731016316552,226.67487024905427,260.9755802496921,314.6079523667598,57.484947571928366,114.08893154178625,147.87335456339954,200.36215270351548,168.2714412095469,156.58333364470198,187.94136319300029,55.4932227485574,136.79941588269887,155.47887019515738,139.69555218960127,605.6911943789008,219.36151016639442,267.3094561720697,315.8021248733095,75.81031386962925,432.1859213026379,315.1825783472129,253.14314483159805,199.163552374398,219.77346145939396,66.85595,357.7524634115463,250.33739866080094,118.89889459019072,397.9052360305199,259.3298805215828,229.82394569077965,414.1017105600624,38.483844023557566,456.473455635644,263.49831984184857,352.72514389167407,268.0674008997107,241.39016293172017,368.90246959755524,306.3280290796728,337.90326041550696,396.12028889500834,440.13156381040534,327.35528976636533,302.61231399213676,313.60083418363416,394.96450092008763,331.073959945728,476.457388618408,231.79044279180732,467.73648678465185
2006-10-06,57.300995,47.47687674299927,69.79370062480129,27.953144168806713,51.526515207861074,60.06723538045868,619.1562138378187,157.0937381489602,148.4126105054668,228.16730306800807,261.2190939588266,314.93085303943394,57.03632932973985,113.72618806524892,147.87268605438513,200.3321647124703,168.26714088649913,156.21042692302905,188.15442930690566,55.20621510026804,136.44670275142218,155.29033473416942,139.3864334296714,607.0384980432144,219.2591168747859,267.88789507575535,317.9559174138683,75.95164730643567,433.5831934740176,315.4310039281332,254.78543256972742,199.0218862130339,221.44231846031784,65.75677005314297,357.17020282820914,249.85304433326502,119.89661121775713,401.8940829008378,261.00443310479,230.71278892397018,417.7728694677237,38.55545255015622,460.382852745001,269.1499219915557,355.92625278403034,270.18202568211916,243.84635967407857,373.4379599052669,307.4950242570098,338.98662710044135,401.42451656038145,448.08868076374995,327.695612239667,302.352207603703,326.3121443140707,399.52381491426166,334.2737570260841,481.88527454556555,234.71046019320843,470.82248635493113
2006-10-07,55.981709215602095,46.64877557773535,69.12948498851648,26.953015813947868,50.45561572779897,58.86117866149313,620.3094655049108,156.27038947709312,147.0036203035475,226.59473915172984,259.85006899290244,313.7155091241267,55.843148146560715,112.49929611264231,146.5241765219244,199.224145122401,167.82671562066093,155.64844918315038,188.02137697652105,54.74430840477197,135.5220393339857,154.43519619582955,138.50726793422706,608.2617110514861,217.86896233480493,266.4297676856703,316.4140183000852,74.3874382040064,432.051346999359,313.79891193617107,253.22059931271338,197.40491120539355,220.2064549900857,64.17900207369425,355.55920282820915,248.28369372135683,118.3229443850076,400.894658665699,259.44743310479,229.1737889239702,416.2338694677237,37.34919195772024,458.843852745001,268.15639377786505,354.79282948069346,269.0503703171823,242.6362913389412,372.60378728208553,305.9699944387064,337.4325480853641,400.5696028812095,447.0457599915011,326.5028367883144,300.831207603703,324.96214431407066,398.48621028035564,333.1572283826378,480.8269223866653,233.58884556365584,469.7271000196085
2006-10-08,55.07157862395049,45.91255435980363,68.59516447215397,26.08808063786821,49.6360812061038,58.05504831186861,620.4604270123604,155.58979092351234,146.0033843373929,226.30084196858024,259.215041278645,313.0511213696936,55.25194079855935,111.99695807464835,146.71934754698722,199.4484198737706,167.52704898777083,155.10743570273425,187.65402769197243,54.20808939439934,135.3883308825353,154.56910445721897,138.59337869366107,609.0100054555469,218.4123813333056,267.4405430214946,317.55415632806336,74.64303489491428,433.30889647206436,313.6022610521015,252.74845104177408,196.8971443356869,220.71530171807282,63.43609467502114,355.2763032920636,247.87669823287334,117.63737248641034,400.52352184848826,259.8416020790935,228.1747889239702,417.16022300732055,36.58652129512884,459.95101472682,267.5154824820661,354.05342661777155,268.3948332339493,241.86507124967682,372.0843790217017,305.543394547128,337.04359775091024,400.0179832911661,446.49257114199435,326.3355857728632,300.6488387529967,324.559505507713,397.94594207672486,334.8059456411958,480.87078263528446,235.2948198664757,475.4699013847925
2006-10-09,54.134875099137936,45.07025135613749,67.87709304123639,25.30508063786821,48.8260812061038,57.25404831186861,619.7721693418843,154.77897653452936,144.96629309529294,225.20284196858023,258.21225180217544,312.10637086544546,54.394290105885496,111.11376922588639,145.73834754698723,198.488492219894,166.7638346605144,154.35969373630314,186.9578358602095,53.479706842477,134.53333088253532,153.69925949110552,137.7153326665572,608.399847367225,217.42013078425006,266.4358795205006,316.38942727323615,73.64205901172366,432.2811156525592,313.7525724826471,253.2419539793243,196.277039283207,222.26608143662395,62.53251187499095,355.14711381023966,247.2613755292867,117.35731843392907,402.0650670699776,260.79875411056867,230.59380338327526,418.7868564307824,36.79555963398878,461.6252042173424,272.3117309072367,355.3585358678819,273.479075168842,246.70160940033767,383.8319386774478,307.424447939733,338.66466655407487,415.9967815252595,450.2973577274073,329.8989739134111,301.59712933680674,325.1894224660126,399.4188514731766,335.88256656652163,481.39859484325234,235.89086478471788,476.6841041023452
2006-10-10,53.59487509913794,44.50325135613749,67.36042244253953,24.818360542798082,48.38318632665791,57.19701801342584,619.792461391364,154.48300724161987,144.81267730842515,225.2089482897,259.01545551890194,313.0184607813533,54.52992559416636,111.48311036280946,147.19574775500618,198.70301687782015,166.58196394264255,154.04230109481145,186.7997820051756,53.127841720526476,134.40199102406936,153.22631311652208,137.2535756303526,607.9419292987933,217.17229607036901,266.2300787200968,316.03385330357,73.32429739950601,432.7102921739619,313.8414105284891,252.94270046316367,196.3147578945244,222.03454671699535,62.492525279749124,355.01895795101456,247.66066826873697,117.02916736368915,401.8874054949199,261.10408043696395,230.44178558164765,418.4585490331982,37.49671493147987,461.2966461736833,274.2277116028364,355.27912067912933,274.626403330793,247.03096913163867,385.95016062027224,308.95527362521204,339.3889674237447,419.0492474299398,454.25552930187075,331.0405946597643,302.37856856364704,328.37110200681894,404.0275944306274,337.04329208913947,483.0315815246721,237.17698413985832,480.2781380675245
