time,10003,11001,11003,12001,12002,13007,13008,15006,15007,15012,15016,15025,16001,16004,18003,2001,21006,21009,21022,23004,25001,27001,27003,27007,27021,27034,27041,27071,27080,28015,28018,28024,28067,28080,28085,33022,33034,33039,36006,38001,39002,39008,39010,39016,39021,39034,40003,4001,42004,43007,43008,43009,44001,6007,7001,7002,8004,8005,8006,9002
2006-10-01,0.30152035,0.29948187,0.31860748,0.29817954,0.27826133,0.23007917,0.25232503,0.36473325,0.43987897,0.39927545,0.47465587,0.26516908,0.33451042,0.33031958,0.5534044,0.6579423,0.34616998,0.31723946,0.28844318,0.34155604,0.3487381,0.29408365,0.336301,0.3345356,0.31633136,0.35046658,0.2976271,0.33552608,0.33790419,0.22167224,0.2811006,0.34527683,0.3018455,0.2108262,0.3085224,0.3468628,0.24938814,0.33859277,0.33360913,0.34414598,0.30324373,0.2975103,0.28050867,0.28660744,0.31749535,0.29754224,0.24591224,0.35673833,0.24720965,0.23708336,0.27754828,0.26951066,0.23037425,0.3858832,0.25497273,0.25254065,0.26879996,0.27908272,0.26951483,0.2668869
2006-10-02,0.30338562,0.30233282,0.3218674,0.300582,0.28077504,0.23246773,0.25444618,0.36554408,0.43985724,0.39964303,0.47431713,0.26677755,0.3355927,0.33174112,0.55286527,0.6611983,0.3466724,0.31782344,0.28905874,0.34183586,0.3490208,0.29472193,0.3368993,0.33502212,0.3168797,0.35085174,0.29856855,0.3360327,0.33852625,0.22215071,0.28164446,0.34578303,0.3023791,0.2111249,0.30909193,0.3476764,0.25124466,0.3392199,0.33502516,0.34521478,0.30375648,0.29803708,0.28133947,0.28746387,0.3178988,0.2980691,0.24898013,0.35999393,0.24882466,0.23823613,0.27831653,0.27021837,0.23121518,0.38776076,0.25874412,0.25597608,0.2709039,0.28078306,0.27146456,0.26856935
2006-10-03,0.30666524,0.30732685,0.32815805,0.30508032,0.28507006,0.2358164,0.25742596,0.3666974,0.43966895,0.4004602,0.4736796,0.26918432,0.3364842,0.3330379,0.5519948,0.6665912,0.34721076,0.31848666,0.2898446,0.34221983,0.34951165,0.2954087,0.33783382,0.33577958,0.31751448,0.35164002,0.2994443,0.3366676,0.3395306,0.22256626,0.28228256,0.34620303,0.30305406,0.21138777,0.30982998,0.3484336,0.2526174,0.33980826,0.336147,0.34623653,0.30425733,0.29856226,0.282151,0.28832573,0.31828144,0.29858387,0.2517339,0.36563107,0.25041544,0.23946175,0.279231,0.27104422,0.23221293,0.39112955,0.26662642,0.26450196,0.27719095,0.2846166,0.27680272,0.27358845
2006-10-04,0.3093677,0.3103981,0.3314617,0.30756837,0.2876078,0.23823407,0.2596273,0.367054,0.438672,0.40029392,0.47231892,0.270857,0.33658832,0.3336432,0.55057377,0.6686561,0.34772488,0.31921744,0.29088336,0.3425714,0.34992024,0.29600975,0.33869877,0.3364134,0.3182061,0.3522785,0.30023986,0.33724362,0.34037712,0.22297114,0.28301758,0.3466169,0.30385748,0.2116819,0.31070969,0.34906673,0.25364038,0.34030774,0.3370093,0.34709057,0.3046747,0.29899448,0.2828279,0.28901985,0.31862572,0.29902145,0.2536766,0.36635953,0.25168297,0.24045905,0.280047,0.271799,0.23308621,0.39211792,0.2702517,0.2687158,0.2808264,0.28610414,0.27953836,0.27701014
2006-10-05,0.3110202,0.31170645,0.332455,0.30836415,0.28860414,0.23957483,0.26084152,0.36679536,0.43731856,0.39948827,0.47069967,0.2716235,0.33619604,0.3337457,0.54904103,0.6692506,0.34809834,0.31989273,0.29191214,0.34329146,0.35072374,0.29682976,0.3401521,0.33767584,0.31899178,0.35379547,0.30125308,0.3381505,0.3420366,0.2234279,0.28378564,0.34705195,0.3047016,0.21201633,0.31162736,0.34966853,0.25446737,0.34080783,0.33774516,0.3478604,0.3051274,0.2994642,0.2834825,0.28970486,0.31901193,0.29949108,0.25520268,0.36554962,0.25281957,0.2413928,0.28087094,0.27259448,0.23394464,0.39188173,0.2712305,0.26999336,0.28184634,0.28597885,0.28008807,0.2782821
2006-10-06,0.31242174,0.31251383,0.33280945,0.3088255,0.2892624,0.24064255,0.26188833,0.36703664,0.43711117,0.39923012,0.4705154,0.27237037,0.33641857,0.33435288,0.5490103,0.67090636,0.34900978,0.32091162,0.2929552,0.34670416,0.35510737,0.29928774,0.34472772,0.3427553,0.32017848,0.360457,0.304425,0.34142286,0.3480055,0.22397985,0.28513813,0.34758213,0.30618244,0.21248655,0.3132587,0.35034546,0.2554242,0.34139302,0.33862242,0.34869954,0.30567357,0.3000256,0.28422633,0.2904574,0.3194975,0.3000561,0.25682685,0.3657362,0.25397697,0.24237148,0.2817431,0.2734571,0.23487636,0.39258325,0.2714909,0.27041385,0.28217757,0.28567424,0.28013495,0.2788113
2006-10-07,0.31457508,0.31379133,0.3336759,0.31020072,0.29061764,0.24213164,0.26368326,0.36907852,0.43951833,0.40118292,0.47322586,0.27419585,0.33798617,0.3360925,0.55128646,0.6771028,0.35082805,0.32235873,0.29389456,0.35001126,0.3581703,0.301698,0.34830037,0.34598425,0.32162577,0.3642162,0.3077052,0.3439806,0.3521628,0.2244766,0.28681317,0.34807804,0.30797613,0.21289398,0.31525514,0.35088733,0.25656688,0.34179187,0.33961737,0.34943044,0.30601683,0.3003828,0.28480354,0.29104492,0.31978628,0.3003995,0.2594252,0.37020516,0.25514957,0.24343972,0.2825275,0.2743048,0.23595564,0.3960518,0.27236506,0.27124313,0.28325415,0.2867117,0.2811394,0.28016293
2006-10-08,0.31641662,0.31472045,0.33415735,0.3112808,0.2917141,0.24351256,0.2653663,0.37122032,0.44174328,0.4037107,0.4755568,0.27583265,0.33900392,0.33728683,0.5526869,0.6799094,0.35175338,0.32328227,0.29466546,0.35126737,0.3592306,0.30329296,0.34981975,0.34721994,0.3227458,0.3652503,0.30991235,0.34538817,0.3536026,0.22491667,0.288049,0.3485245,0.30916387,0.21327324,0.31655705,0.35131106,0.25751522,0.34207764,0.34045345,0.3500137,0.30626917,0.30065155,0.28524604,0.29152283,0.3199952,0.3006483,0.2614963,0.37242347,0.256145,0.24437977,0.28321868,0.2750814,0.23693953,0.39895007,0.27315143,0.2718066,0.2838452,0.28833184,0.28222096,0.2811116
2006-10-09,0.31770015,0.31502846,0.33393848,0.31159747,0.29213238,0.24435972,0.26641458,0.37183955,0.44178468,0.4042181,0.47551274,0.27678904,0.33930132,0.33783257,0.55277133,0.68036246,0.35248518,0.3241127,0.29542375,0.35205477,0.35984263,0.30452552,0.35068414,0.34801123,0.32370007,0.36578286,0.31153417,0.34641105,0.35431963,0.22539395,0.2891804,0.3490117,0.31016487,0.21373047,0.31763116,0.35172763,0.25832564,0.34240907,0.34118402,0.3505503,0.30660313,0.30100217,0.2856876,0.29203656,0.32029805,0.3009857,0.26308933,0.37216565,0.25706705,0.2452462,0.28391287,0.2758499,0.2378671,0.39961168,0.27316594,0.27162284,0.28357065,0.2888873,0.28236243,0.28127626
